Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-08-04,1900-01-01 15:21:00,Sunday,QUEEN STATION,SUDP,7.0,11.0,N,YU,5501.0
2024-08-04,1900-01-01 15:26:00,Sunday,EGLINTON WEST STATION,MUPAA,7.0,11.0,N,YU,5806.0
2024-08-04,1900-01-01 15:38:00,Sunday,ST GEORGE BD STATION,TUMVS,9.0,13.0,W,BD,5300.0
2024-08-04,1900-01-01 16:41:00,Sunday,ST ANDREW STATION,MUPAA,4.0,8.0,N,YU,5506.0
2024-08-04,1900-01-01 16:52:00,Sunday,ST PATRICK STATION,MUPAA,3.0,7.0,N,YU,5936.0
2024-08-04,1900-01-01 16:57:00,Sunday,EGLINTON STATION,SUDP,4.0,8.0,S,YU,5881.0
2024-08-04,1900-01-01 17:50:00,Sunday,WELLESLEY STATION,SUEAS,12.0,16.0,S,YU,6116.0
2024-08-04,1900-01-01 18:21:00,Sunday,EGLINTON STATION,MUPAA,5.0,9.0,N,YU,6071.0
2024-08-04,1900-01-01 18:21:00,Sunday,PIONEER VILLAGE STATIO,EUDO,4.0,8.0,S,YU,5751.0
2024-08-04,1900-01-01 19:28:00,Sunday,SHERBOURNE STATION,SUDP,13.0,18.0,E,BD,5219.0
2024-08-04,1900-01-01 20:23:00,Sunday,CASTLE FRANK STATION,SUDP,4.0,9.0,E,BD,5308.0
2024-08-04,1900-01-01 20:33:00,Sunday,WARDEN STATION,SUO,35.0,40.0,W,BD,5368.0
2024-08-04,1900-01-01 20:54:00,Sunday,YORKDALE STATION,MUIR,20.0,26.0,S,YU,5501.0
2024-08-04,1900-01-01 21:31:00,Sunday,YONGE BD STATION,SUO,4.0,9.0,E,BD,5316.0
2024-08-04,1900-01-01 22:13:00,Sunday,KENNEDY BD STATION,SUO,6.0,12.0,,BD,5221.0
2024-08-04,1900-01-01 22:46:00,Sunday,WOODBINE STATION,SUG,6.0,12.0,E,BD,5346.0
2024-08-04,1900-01-01 23:02:00,Sunday,KENNEDY BD STATION,TUMVS,8.0,14.0,E,BD,5229.0
2024-08-04,1900-01-01 23:34:00,Sunday,KEELE STATION,SUPOL,4.0,10.0,E,BD,5067.0
2024-08-04,1900-01-01 00:51:00,Sunday,EGLINTON WEST STATION,MUPAA,5.0,11.0,S,YU,6046.0
2024-08-04,1900-01-01 01:00:00,Sunday,CHRISTIE STATION,TUO,6.0,12.0,E,BD,5361.0
2024-08-05,1900-01-01 05:55:00,Monday,UNION TO FINCH,MUO,16.0,0.0,N,YU,5626.0
2024-08-05,1900-01-01 06:00:00,Monday,KEELE STATION,MUNOA,4.0,8.0,W,BD,5064.0
2024-08-05,1900-01-01 06:48:00,Monday,UNION STATION,MUDD,3.0,9.0,N,YU,5426.0
2024-08-05,1900-01-01 07:09:00,Monday,GREENWOOD STATION,PUTD,3.0,7.0,W,BD,5316.0
2024-08-05,1900-01-01 07:29:00,Monday,SUMMERHILL STATION,SUDP,4.0,10.0,S,YU,5871.0
2024-08-05,1900-01-01 10:03:00,Monday,EGLINTON WEST STATION,SUDP,12.0,18.0,N,YU,6111.0
2024-08-05,1900-01-01 10:05:00,Monday,SPADINA BD STATION,SUEAS,14.0,18.0,E,BD,5334.0
2024-08-05,1900-01-01 11:00:00,Monday,YORKDALE STATION,PUOPO,22.0,28.0,S,YU,5616.0
2024-08-05,1900-01-01 11:26:00,Monday,LAWRENCE WEST STATION,PUOPO,6.0,12.0,S,YU,5616.0
2024-08-05,1900-01-01 11:52:00,Monday,LAWRENCE WEST STATION,TUO,6.0,12.0,N,YU,5821.0
2024-08-05,1900-01-01 12:36:00,Monday,UNION STATION,MUTO,3.0,8.0,N,YU,5806.0
2024-08-05,1900-01-01 12:38:00,Monday,KENNEDY BD STATION,TUNOA,4.0,8.0,W,BD,5295.0
2024-08-05,1900-01-01 14:13:00,Monday,VICTORIA PARK STATION,SUO,3.0,7.0,W,BD,5234.0
2024-08-05,1900-01-01 17:48:00,Monday,KIPLING STATION,SUDP,3.0,7.0,E,BD,5138.0
2024-08-05,1900-01-01 18:13:00,Monday,RUNNYMEDE STATION,SUDP,3.0,7.0,E,BD,5329.0
2024-08-05,1900-01-01 22:23:00,Monday,BROADVIEW STATION,MUIR,3.0,9.0,W,BD,5344.0
2024-08-05,1900-01-01 07:01:00,Monday,SHEPPARD-YONGE STATION,EUBO,7.0,14.0,E,SHP,6151.0
2024-08-05,1900-01-01 15:31:00,Monday,BAYVIEW STATION,MUPAA,3.0,10.0,W,SHP,6176.0
2024-08-06,1900-01-01 06:14:00,Tuesday,KENNEDY BD STATION,EUBO,2.0,4.0,E,BD,5280.0
2024-08-06,1900-01-01 06:18:00,Tuesday,GREENWOOD STATION,TUNOA,2.0,4.0,E,BD,0.0
2024-08-06,1900-01-01 06:25:00,Tuesday,DONLANDS STATION,TUNOA,2.0,4.0,W,BD,0.0
2024-08-06,1900-01-01 06:51:00,Tuesday,NORTH YORK CTR STATION,PUOPO,6.0,9.0,S,YU,5526.0
2024-08-06,1900-01-01 06:58:00,Tuesday,SHEPPARD STATION,PUOPO,5.0,8.0,S,YU,5526.0
2024-08-06,1900-01-01 08:05:00,Tuesday,EGLINTON WEST STATION,MUSAN,3.0,6.0,N,YU,5416.0
2024-08-06,1900-01-01 08:38:00,Tuesday,LANSDOWNE STATION,EUBO,10.0,12.0,E,BD,5160.0
2024-08-06,1900-01-01 09:24:00,Tuesday,NORTH YORK CTR STATION,PUOPO,5.0,8.0,S,YU,5741.0
2024-08-06,1900-01-01 09:31:00,Tuesday,SHEPPARD STATION,PUOPO,3.0,6.0,S,YU,5741.0
2024-08-06,1900-01-01 09:37:00,Tuesday,LAWRENCE STATION,PUOPO,3.0,6.0,S,YU,5506.0
2024-08-06,1900-01-01 09:47:00,Tuesday,HIGH PARK STATION,MUD,3.0,5.0,E,BD,5229.0
2024-08-06,1900-01-01 11:13:00,Tuesday,DAVISVILLE STATION,MUIR,4.0,9.0,S,YU,5501.0
2024-08-06,1900-01-01 12:56:00,Tuesday,DAVISVILLE STATION,SUDP,3.0,8.0,N,YU,5836.0
2024-08-06,1900-01-01 13:47:00,Tuesday,GREENWOOD STATION,MUI,32.0,36.0,E,BD,5170.0
2024-08-06,1900-01-01 15:09:00,Tuesday,QUEEN'S PARK STATION,MUPAA,3.0,8.0,S,YU,5766.0
2024-08-06,1900-01-01 16:17:00,Tuesday,WARDEN STATION,SUUT,17.0,20.0,E,BD,5009.0
2024-08-06,1900-01-01 16:56:00,Tuesday,SPADINA BD STATION,SUO,9.0,12.0,W,BD,5266.0
2024-08-06,1900-01-01 17:10:00,Tuesday,BATHURST STATION,MUO,4.0,7.0,W,BD,5336.0
2024-08-06,1900-01-01 17:47:00,Tuesday,SHEPPARD STATION,SUUT,4.0,7.0,S,YU,5556.0
2024-08-06,1900-01-01 17:47:00,Tuesday,BROADVIEW STATION,MUPLB,54.0,57.0,E,BD,5300.0
2024-08-06,1900-01-01 18:20:00,Tuesday,SPADINA BD STATION,MUIR,22.0,26.0,E,BD,5183.0
2024-08-06,1900-01-01 18:37:00,Tuesday,SUMMERHILL STATION,SUDP,6.0,9.0,S,YU,5721.0
2024-08-06,1900-01-01 19:57:00,Tuesday,VICTORIA PARK STATION,EUME,6.0,11.0,E,BD,5110.0
2024-08-06,1900-01-01 20:02:00,Tuesday,MAIN STREET STATION,PUSRA,7.0,12.0,E,BD,5245.0
2024-08-06,1900-01-01 22:57:00,Tuesday,BLOOR STATION,MUPAA,5.0,10.0,S,YU,5931.0
2024-08-06,1900-01-01 23:26:00,Tuesday,DAVISVILLE STATION,MUD,11.0,17.0,S,YU,5601.0
2024-08-06,1900-01-01 23:37:00,Tuesday,WOODBINE STATION,EUVE,151.0,156.0,E,BD,5071.0
2024-08-06,1900-01-01 23:58:00,Tuesday,ST ANDREW STATION,SUDP,5.0,10.0,N,YU,5451.0
2024-08-07,1900-01-01 05:16:00,Wednesday,DONLANDS STATION,PUTWZ,7.0,0.0,W,BD,5040.0
2024-08-07,1900-01-01 05:49:00,Wednesday,KEELE STATION,MUSAN,7.0,14.0,E,BD,5245.0
2024-08-07,1900-01-01 06:23:00,Wednesday,ST GEORGE YUS STATION,PUSWZ,13.0,0.0,N,YU,6106.0
2024-08-07,1900-01-01 08:03:00,Wednesday,WARDEN STATION,PUTO,8.0,11.0,W,BD,5064.0
2024-08-07,1900-01-01 08:59:00,Wednesday,ST ANDREW STATION,MUPAA,5.0,8.0,N,YU,5831.0
2024-08-07,1900-01-01 09:04:00,Wednesday,KIPLING STATION,EUPI,2.0,4.0,W,BD,5064.0
2024-08-07,1900-01-01 10:39:00,Wednesday,YONGE BD STATION,MUPAA,4.0,8.0,W,BD,5345.0
2024-08-07,1900-01-01 11:30:00,Wednesday,BLOOR STATION,SUDP,6.0,11.0,N,YU,5436.0
2024-08-07,1900-01-01 13:02:00,Wednesday,WILSON STATION,MUO,5.0,10.0,N,YU,5981.0
2024-08-07,1900-01-01 13:05:00,Wednesday,MAIN STREET STATION,MUIR,23.0,27.0,E,BD,5080.0
2024-08-07,1900-01-01 13:33:00,Wednesday,ST CLAIR WEST STATION,MUPAA,4.0,9.0,S,YU,5646.0
2024-08-07,1900-01-01 13:54:00,Wednesday,SPADINA BD STATION,MUIR,4.0,8.0,W,BD,5202.0
2024-08-07,1900-01-01 14:00:00,Wednesday,KEELE STATION,MUIR,5.0,9.0,W,BD,5040.0
2024-08-07,1900-01-01 14:26:00,Wednesday,QUEEN STATION,MUPAA,3.0,8.0,N,YU,5406.0
2024-08-07,1900-01-01 16:12:00,Wednesday,YORK MILLS STATION,MUPAA,5.0,10.0,S,YU,6061.0
2024-08-07,1900-01-01 16:15:00,Wednesday,DAVISVILLE YARD,PUSNT,3.0,6.0,S,YU,5516.0
2024-08-07,1900-01-01 16:48:00,Wednesday,ST CLAIR WEST STATION,SUAP,7.0,12.0,N,YU,5851.0
2024-08-07,1900-01-01 17:16:00,Wednesday,SPADINA YUS STATION,SUDP,4.0,9.0,N,YU,6046.0
2024-08-07,1900-01-01 17:34:00,Wednesday,DUNDAS STATION,MUPAA,4.0,7.0,S,YU,5991.0
2024-08-07,1900-01-01 17:39:00,Wednesday,BLOOR STATION,SUDP,4.0,7.0,N,YU,5956.0
2024-08-07,1900-01-01 17:48:00,Wednesday,NORTH YORK CTR STATION,PUOPO,3.0,6.0,S,YU,6016.0
2024-08-07,1900-01-01 17:53:00,Wednesday,SHERBOURNE STATION,MUPAA,4.0,7.0,E,BD,5274.0
2024-08-07,1900-01-01 18:20:00,Wednesday,QUEEN STATION,SUAP,6.0,9.0,N,YU,5776.0
2024-08-07,1900-01-01 20:54:00,Wednesday,DUNDAS STATION,MUPAA,7.0,11.0,N,YU,6071.0
2024-08-07,1900-01-01 21:58:00,Wednesday,ST GEORGE BD STATION,MUPAA,4.0,10.0,W,BD,5133.0
2024-08-07,1900-01-01 22:34:00,Wednesday,UNION STATION,MUATC,9.0,14.0,N,YU,6106.0
2024-08-07,1900-01-01 23:20:00,Wednesday,OSSINGTON STATION,EUVA,5.0,10.0,W,BD,5214.0
2024-08-07,1900-01-01 23:23:00,Wednesday,SPADINA BD STATION,SUDP,4.0,9.0,W,BD,5290.0
2024-08-07,1900-01-01 01:42:00,Wednesday,ST CLAIR STATION,MUIR,10.0,15.0,S,YU,5866.0
2024-08-08,1900-01-01 05:38:00,Thursday,EGLINTON STATION,PUTWZ,10.0,15.0,N,YU,5556.0
2024-08-08,1900-01-01 05:48:00,Thursday,FINCH WEST STATION,SUO,40.0,43.0,N,YU,5981.0
2024-08-08,1900-01-01 05:55:00,Thursday,PIONEER VILLAGE STATIO,SUO,40.0,0.0,S,YU,5836.0
2024-08-08,1900-01-01 06:01:00,Thursday,EGLINTON STATION,PUTO,10.0,13.0,N,YU,5556.0
2024-08-08,1900-01-01 06:07:00,Thursday,WILSON STATION,EUDO,10.0,13.0,S,YU,5701.0
2024-08-08,1900-01-01 06:12:00,Thursday,DONLANDS STATION,MUCL,6.0,11.0,W,BD,5029.0
2024-08-08,1900-01-01 06:14:00,Thursday,ST CLAIR STATION,PUOPO,5.0,8.0,N,YU,5696.0
2024-08-08,1900-01-01 06:20:00,Thursday,YONGE BD STATION,PUTD,3.0,6.0,E,BD,5198.0
2024-08-08,1900-01-01 06:53:00,Thursday,DUNDAS STATION,TUO,7.0,10.0,S,YU,5526.0
2024-08-08,1900-01-01 08:26:00,Thursday,KIPLING STATION,TUSC,7.0,9.0,E,BD,5329.0
2024-08-08,1900-01-01 08:45:00,Thursday,ST GEORGE YUS STATION,MUPAA,4.0,7.0,S,YU,5571.0
2024-08-08,1900-01-01 09:29:00,Thursday,PAPE STATION,SUG,7.0,11.0,W,BD,5221.0
2024-08-08,1900-01-01 09:30:00,Thursday,UNION STATION,SUDP,6.0,9.0,N,YU,5626.0
2024-08-08,1900-01-01 11:25:00,Thursday,GREENWOOD STATION,MUDD,5.0,9.0,W,BD,5000.0
2024-08-08,1900-01-01 11:42:00,Thursday,DUPONT STATION,TUOS,5.0,10.0,S,YU,5601.0
2024-08-08,1900-01-01 12:33:00,Thursday,SHEPPARD WEST STATION,SUO,30.0,35.0,S,YU,5561.0
2024-08-08,1900-01-01 12:49:00,Thursday,FINCH STATION,TUO,3.0,8.0,S,YU,5526.0
2024-08-08,1900-01-01 13:19:00,Thursday,LAWRENCE WEST STATION,MUDD,6.0,11.0,S,YU,6066.0
2024-08-08,1900-01-01 15:43:00,Thursday,ST GEORGE BD STATION,TUOS,5.0,8.0,E,BD,5170.0
2024-08-08,1900-01-01 16:27:00,Thursday,DUNDAS STATION,MUPAA,5.0,8.0,S,YU,5606.0
2024-08-08,1900-01-01 16:40:00,Thursday,SHERBOURNE STATION,MUPAA,4.0,7.0,E,BD,5345.0
2024-08-08,1900-01-01 16:56:00,Thursday,LAWRENCE STATION,MUPAA,3.0,6.0,S,YU,5476.0
2024-08-08,1900-01-01 16:59:00,Thursday,FINCH STATION,TUO,3.0,6.0,S,YU,5906.0
2024-08-08,1900-01-01 17:45:00,Thursday,DUFFERIN STATION,MUPAA,3.0,6.0,W,BD,5347.0
2024-08-08,1900-01-01 18:33:00,Thursday,YORK MILLS STATION,PUOPO,7.0,10.0,S,YU,5951.0
2024-08-08,1900-01-01 22:41:00,Thursday,ST GEORGE YUS STATION,MUPAA,4.0,9.0,S,YU,5541.0
2024-08-08,1900-01-01 23:49:00,Thursday,WARDEN STATION,SUO,10.0,16.0,E,BD,5160.0
2024-08-08,1900-01-01 00:20:00,Thursday,LAWRENCE WEST STATION,SUG,5.0,10.0,N,YU,5786.0
2024-08-08,1900-01-01 00:55:00,Thursday,LAWRENCE WEST STATION,SUG,5.0,10.0,N,YU,5846.0
2024-08-08,1900-01-01 00:58:00,Thursday,CASTLE FRANK STATION,SUO,3.0,9.0,W,BD,5090.0
2024-08-08,1900-01-01 11:39:00,Thursday,SHEPPARD-YONGE STATION,PUSRA,4.0,11.0,E,SHP,6171.0
2024-08-09,1900-01-01 04:35:00,Friday,E/O WARDEN TO W/O VICT,PUTWZ,77.0,79.0,E,BD,5295.0
2024-08-09,1900-01-01 05:40:00,Friday,KENNEDY BD STATION,MUSAN,5.0,10.0,W,BD,5054.0
2024-08-09,1900-01-01 05:54:00,Friday,YONGE BD STATION,TUDOE,37.0,42.0,W,BD,5359.0
2024-08-09,1900-01-01 05:57:00,Friday,SUMMERHILL STATION,PUOPO,19.0,24.0,S,YU,5931.0
2024-08-09,1900-01-01 06:20:00,Friday,SUMMERHILL STATION,PUOPO,3.0,7.0,S,YU,6091.0
2024-08-09,1900-01-01 06:27:00,Friday,SUMMERHILL STATION,PUOPO,6.0,11.0,S,YU,5896.0
2024-08-09,1900-01-01 06:41:00,Friday,SHERBOURNE STATION,PUTD,3.0,8.0,E,BD,5198.0
2024-08-09,1900-01-01 06:58:00,Friday,QUEEN'S PARK STATION,PUOPO,7.0,10.0,N,YU,5896.0
2024-08-09,1900-01-01 07:01:00,Friday,BLOOR STATION,TUO,8.0,11.0,N,YU,5411.0
2024-08-09,1900-01-01 07:18:00,Friday,WOODBINE STATION,PUSSW,3.0,6.0,W,BD,5090.0
2024-08-09,1900-01-01 07:28:00,Friday,FINCH TO UNION,PUTR,10.0,13.0,S,YU,0.0
2024-08-09,1900-01-01 08:41:00,Friday,DUNDAS STATION,MUIR,5.0,8.0,S,YU,5821.0
2024-08-09,1900-01-01 11:41:00,Friday,QUEEN'S PARK STATION,PUOPO,11.0,16.0,N,YU,6061.0
2024-08-09,1900-01-01 12:25:00,Friday,FINCH WEST STATION,MUPAA,5.0,10.0,S,YU,5631.0
2024-08-09,1900-01-01 13:41:00,Friday,BLOOR STATION,MUI,4.0,9.0,S,YU,5616.0
2024-08-09,1900-01-01 14:07:00,Friday,KIPLING STATION,MUD,4.0,8.0,E,BD,5160.0
2024-08-09,1900-01-01 14:27:00,Friday,BATHURST STATION,MUD,22.0,26.0,W,BD,5134.0
2024-08-09,1900-01-01 15:34:00,Friday,DUNDAS WEST STATION,SUAP,4.0,8.0,E,BD,5324.0
